"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.emotion_label","Input.id_str","Input.text","Answer.emotion.label","Approve","Reject"
"3B623HUYJ4QIMITTN1XNM9SCCPV8SE","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","382M9COHEHFIXGTIFBJPH428X5NEU7","AT9UG11XAEDZL","Approved","Sat Feb 22 05:52:56 PST 2020","Sat Feb 22 05:53:15 PST 2020","Tue Feb 25 05:53:15 PST 2020","Sat Feb 22 06:10:03 PST 2020","","","19","100% (10/10)","100% (10/10)","100% (10/10)","anger","1231193074228846592","now waffle house is trending stop making me miss my trip :(","Fear"
"3B623HUYJ4QIMITTN1XNM9SCCPV8SE","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3LRLIPTPEQ91477U5SD1FY3JAZRKAL","A35SGT33XSRZU3","Approved","Sat Feb 22 05:53:24 PST 2020","Sat Feb 22 05:53:37 PST 2020","Tue Feb 25 05:53:37 PST 2020","Sat Feb 22 06:10:03 PST 2020","","","13","100% (8/8)","100% (8/8)","100% (8/8)","anger","1231193074228846592","now waffle house is trending stop making me miss my trip :(","Anger"
"3B9XR6P1WEV8PD8A3J8JLARQOC3BJ0","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","31EUONYN2V34MMV7EFWQI2Y5FE1OV9","A2P76QVLSGJR45","Approved","Sat Feb 22 05:51:24 PST 2020","Sat Feb 22 05:52:52 PST 2020","Tue Feb 25 05:52:52 PST 2020","Sat Feb 22 06:10:03 PST 2020","","","88","100% (28/28)","100% (28/28)","100% (28/28)","anger","1231179209239711747","RT @Nira95760435: @sfpelosi @TheJusticeDept @GOP Sedition. Trump is seditious. He’s rebelling against our nation’s authorities who took oat…","Excitement"
"3B9XR6P1WEV8PD8A3J8JLARQOC3BJ0","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3B2X28YI3WFZO2RX92JW0QI7RMS6BX","APF4DODEF8HBC","Approved","Sat Feb 22 05:51:39 PST 2020","Sat Feb 22 05:51:55 PST 2020","Tue Feb 25 05:51:55 PST 2020","Sat Feb 22 06:10:03 PST 2020","","","16","100% (11/11)","100% (11/11)","100% (11/11)","anger","1231179209239711747","RT @Nira95760435: @sfpelosi @TheJusticeDept @GOP Sedition. Trump is seditious. He’s rebelling against our nation’s authorities who took oat…","Anger"
"3E24UO25QZQGKCICN5JGIQMK9526OT","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3A1PQ49WVHHE8TTM3OHBR5UOEOHH1Q","A2VKACLXTMOQWO","Approved","Sat Feb 22 05:52:54 PST 2020","Sat Feb 22 05:53:05 PST 2020","Tue Feb 25 05:53:05 PST 2020","Sat Feb 22 06:10:06 PST 2020","","","11","100% (4/4)","100% (4/4)","100% (4/4)","anger","1231199001111777280","Let just imagine this when #paveldome and #j9 are feeling nervous to downing the aisle to start their wedding cerem… https://t.co/q9oI15xyFW","Excitement"
"3E24UO25QZQGKCICN5JGIQMK9526OT","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3S4AW7T80BIXMO9VHRFBHVUY7P04LX","A35SGT33XSRZU3","Approved","Sat Feb 22 05:53:05 PST 2020","Sat Feb 22 05:53:24 PST 2020","Tue Feb 25 05:53:24 PST 2020","Sat Feb 22 06:10:06 PST 2020","","","19","100% (8/8)","100% (8/8)","100% (8/8)","anger","1231199001111777280","Let just imagine this when #paveldome and #j9 are feeling nervous to downing the aisle to start their wedding cerem… https://t.co/q9oI15xyFW","Excitement"
"371DNNCG442J1I68C12DWEOYE898T3","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","392CY0QWG1RVWN1PWOIYPF26QL64IJ","A35SGT33XSRZU3","Approved","Sat Feb 22 05:52:51 PST 2020","Sat Feb 22 05:53:04 PST 2020","Tue Feb 25 05:53:04 PST 2020","Sat Feb 22 06:10:02 PST 2020","","","13","100% (8/8)","100% (8/8)","100% (8/8)","anger","1231189650657697792","RT @notcapnamerica: .@StevenHorsford just dragged the fuck outta Bernard Sanders <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 179]'></span> https://t.co/Z9spej0RJv","Surprise"
"371DNNCG442J1I68C12DWEOYE898T3","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3D3VGR7TA0FN7QL4MX7OT2BRZHT3R1","A2VKACLXTMOQWO","Approved","Sat Feb 22 05:51:53 PST 2020","Sat Feb 22 05:52:41 PST 2020","Tue Feb 25 05:52:41 PST 2020","Sat Feb 22 06:10:02 PST 2020","","","48","100% (4/4)","100% (4/4)","100% (4/4)","anger","1231189650657697792","RT @notcapnamerica: .@StevenHorsford just dragged the fuck outta Bernard Sanders <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 179]'></span> https://t.co/Z9spej0RJv","Anger"
"3X55NP42EOGZ8T7VJ3YX0NFQ9JW3P1","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3RRCEFRB7MCL9FNJQEQH3SYTVVM4BA","A2V4CKDV6TKXQ0","Approved","Sat Feb 22 05:52:29 PST 2020","Sat Feb 22 05:53:11 PST 2020","Tue Feb 25 05:53:11 PST 2020","Sat Feb 22 06:10:31 PST 2020","","","42","100% (4/4)","100% (4/4)","100% (4/4)","anger","1231189685122170880","Exactly <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 162]'></span>","Anger"
"3X55NP42EOGZ8T7VJ3YX0NFQ9JW3P1","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3WRFBPLXRAO2SSTCTQQ7KI6HYK43ND","A1TIO97G4K0ZFF","Approved","Sat Feb 22 05:51:29 PST 2020","Sat Feb 22 05:51:39 PST 2020","Tue Feb 25 05:51:39 PST 2020","Sat Feb 22 06:10:32 PST 2020","","","10","100% (11/11)","100% (11/11)","100% (11/11)","anger","1231189685122170880","Exactly <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 162]'></span>","Happiness"
"3T2EL38U0MKWO3FO35KA78U4LAIQXE","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3J2UYBXQQLCY4FONBMM7G9MO0IV065","A35SGT33XSRZU3","Approved","Sat Feb 22 05:52:44 PST 2020","Sat Feb 22 05:52:50 PST 2020","Tue Feb 25 05:52:50 PST 2020","Sat Feb 22 06:10:29 PST 2020","","","6","100% (8/8)","100% (8/8)","100% (8/8)","anger","1231200580539998208","Chelsea fans are so rowdy <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 160]'></span>","Anger"
"3T2EL38U0MKWO3FO35KA78U4LAIQXE","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3XM0HYN6NKZ55BLMYPKV7YF9POVEPB","APF4DODEF8HBC","Approved","Sat Feb 22 05:52:39 PST 2020","Sat Feb 22 05:52:57 PST 2020","Tue Feb 25 05:52:57 PST 2020","Sat Feb 22 06:10:29 PST 2020","","","18","100% (11/11)","100% (11/11)","100% (11/11)","anger","1231200580539998208","Chelsea fans are so rowdy <span class='emoji-bytes' data-emoji-bytes='[240, 159, 152, 160]'></span>","Excitement"
"32CXT5U14G3Y1VLXC6SN1AA0XMG8UU","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","31QNSG6A5RTZQ47VP04EF2S2ERR78Y","AT9UG11XAEDZL","Approved","Sat Feb 22 05:53:28 PST 2020","Sat Feb 22 05:53:43 PST 2020","Tue Feb 25 05:53:43 PST 2020","Sat Feb 22 06:09:59 PST 2020","","","15","100% (10/10)","100% (10/10)","100% (10/10)","anger","1231190026517729281","@physicsJ It seems every rain cloud in the northern hemisphere lands on Scotland ☹️","Pleasant"
"32CXT5U14G3Y1VLXC6SN1AA0XMG8UU","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3M23Y66PO27Y5O8ZKO5RQFS7VAE6SY","A2PQV1A2D4CG52","Approved","Sat Feb 22 05:52:44 PST 2020","Sat Feb 22 05:53:00 PST 2020","Tue Feb 25 05:53:00 PST 2020","Sat Feb 22 06:09:59 PST 2020","","","16","100% (21/21)","100% (21/21)","100% (21/21)","anger","1231190026517729281","@physicsJ It seems every rain cloud in the northern hemisphere lands on Scotland ☹️","Excitement"
"3PEG1BH7AER30XESL48VMPR3313BKZ","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3A1COHJ8NJVWJTD729QQ6FHWSUNH8A","A35UWK03FDJ4KV","Approved","Sat Feb 22 05:52:30 PST 2020","Sat Feb 22 05:52:58 PST 2020","Tue Feb 25 05:52:58 PST 2020","Sat Feb 22 06:10:26 PST 2020","","","28","100% (3/3)","100% (3/3)","100% (3/3)","anger","1231181760513310720","RT @sarcastic_dr_: And the cycle repeats again and again","Anger"
"3PEG1BH7AER30XESL48VMPR3313BKZ","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3LBXNTKX0RVTJOWWC5EQ9X010QO9XK","AME98XVLFFLCH","Approved","Sat Feb 22 05:53:15 PST 2020","Sat Feb 22 05:53:49 PST 2020","Tue Feb 25 05:53:49 PST 2020","Sat Feb 22 06:10:26 PST 2020","","","34","100% (26/26)","100% (26/26)","100% (26/26)","anger","1231181760513310720","RT @sarcastic_dr_: And the cycle repeats again and again","Pleasant"
"3BKZLF990ZZLO85Y816CQM1DNGCQYK","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3AAJC4I4FGS7UV9KZZTOVCUF4VYJZM","AT9UG11XAEDZL","Approved","Sat Feb 22 05:52:34 PST 2020","Sat Feb 22 05:52:56 PST 2020","Tue Feb 25 05:52:56 PST 2020","Sat Feb 22 06:10:04 PST 2020","","","22","100% (10/10)","100% (10/10)","100% (10/10)","anger","1231181696197853186","RT @CHANPRlNT: omw to beat the ass of every fansite stalking skz :) https://t.co/SH6HSkggWp","Happiness"
"3BKZLF990ZZLO85Y816CQM1DNGCQYK","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3IAS3U3I0FGB618WM07TAD1VBHQ2BC","A2FUI5Z2HRZGWD","Approved","Sat Feb 22 05:53:13 PST 2020","Sat Feb 22 05:53:26 PST 2020","Tue Feb 25 05:53:26 PST 2020","Sat Feb 22 06:10:04 PST 2020","","","13","100% (8/8)","100% (8/8)","100% (8/8)","anger","1231181696197853186","RT @CHANPRlNT: omw to beat the ass of every fansite stalking skz :) https://t.co/SH6HSkggWp","Happiness"
"3JMNNNO3B1407K8DRPYN97IUW2YW2D","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","39GXDJN2OTE11U8R7Y7ULG8509Y8VR","A2P76QVLSGJR45","Approved","Sat Feb 22 05:51:29 PST 2020","Sat Feb 22 05:53:34 PST 2020","Tue Feb 25 05:53:34 PST 2020","Sat Feb 22 06:10:08 PST 2020","","","125","100% (28/28)","100% (28/28)","100% (28/28)","anger","1231177955294007296","RT @MarciiMarcii1: Sugar baby in need of sugar daddy <span class='emoji-bytes' data-emoji-bytes='[240, 159, 153, 130]'></span>","Excitement"
"3JMNNNO3B1407K8DRPYN97IUW2YW2D","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3OJSZ2ATDSWG3MOTR2XB3IIBC1Q75W","APF4DODEF8HBC","Approved","Sat Feb 22 05:53:23 PST 2020","Sat Feb 22 05:53:41 PST 2020","Tue Feb 25 05:53:41 PST 2020","Sat Feb 22 06:10:08 PST 2020","","","18","100% (11/11)","100% (11/11)","100% (11/11)","anger","1231177955294007296","RT @MarciiMarcii1: Sugar baby in need of sugar daddy <span class='emoji-bytes' data-emoji-bytes='[240, 159, 153, 130]'></span>","Happiness"
"3UXQ63NLAAMEK3WA64KW1P4IS18BL2","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","33LKR6A5KEK4D2KH3IY05OXCPIC1TK","AME98XVLFFLCH","Approved","Sat Feb 22 05:52:08 PST 2020","Sat Feb 22 05:53:48 PST 2020","Tue Feb 25 05:53:48 PST 2020","Sat Feb 22 06:10:30 PST 2020","","","100","100% (26/26)","100% (26/26)","100% (26/26)","excitement","1231193188758503424","@dyoversweet Jahat :(","Happiness"
"3UXQ63NLAAMEK3WA64KW1P4IS18BL2","3YC8VB1W14186NVOE69W1PKLZPRXUZ","Which word best describes the emotion of this tweet?","Pick the word that you think matches it most closely.","emotion detection, text","$0.01","Sat Feb 22 05:50:30 PST 2020","2","BatchId:3930024;OriginalHitTemplateId:928390866;","3600","259200","Mon Feb 24 05:50:30 PST 2020","","","3ZOTGHDK5IBOUUE3KKRL7FEYGA7OS4","A35UWK03FDJ4KV","Approved","Sat Feb 22 05:51:01 PST 2020","Sat Feb 22 05:52:20 PST 2020","Tue Feb 25 05:52:20 PST 2020","Sat Feb 22 06:10:30 PST 2020","","","79","100% (3/3)","100% (3/3)","100% (3/3)","excitement","1231193188758503424","@dyoversweet Jahat :(","Fear"
